x,y,z
-0.13707274,0.10426076,0.3002147
-0.13707274,0.10629252,0.3002147
-0.13707274,0.1083243,0.3002147
-0.13707274,0.11035607,0.3002147
-0.13707274,0.112387836,0.3002147
-0.13707274,0.11441961,0.3002147
-0.13707274,0.11645138,0.3002147
-0.13707274,0.11848315,0.3002147
-0.13505183,-0.12329757,0.3002147
-0.13505183,-0.1212658,0.3002147
-0.13505183,-0.119234025,0.3002147
-0.13505183,-0.11720226,0.3002147
-0.13505183,-0.115170486,0.3002147
-0.13505183,-0.11313871,0.3002147
-0.13505183,-0.11110695,0.3002147
-0.13505183,-0.109075174,0.3002147
-0.13505183,-0.1070434,0.3002147
-0.13505183,-0.105011635,0.3002147
-0.13505183,-0.10297986,0.3002147
-0.13505183,-0.10094809,0.3002147
-0.13505183,-0.09891632,0.3002147
-0.13505183,-0.09688455,0.3002147
-0.13505183,-0.094852775,0.3002147
-0.13505183,-0.09282101,0.3002147
-0.13505183,-0.090789236,0.3002147
-0.13505183,-0.08875746,0.3002147
-0.13505183,-0.0867257,0.3002147
-0.13505183,-0.08469392,0.3002147
-0.13505183,-0.08266216,0.3002147
-0.13505183,-0.080630384,0.3002147
-0.13505183,-0.07859861,0.3002147
-0.13505183,-0.076566845,0.3002147
-0.13505183,-0.07453507,0.3002147
-0.13505183,-0.0725033,0.3002147
-0.13505183,-0.07047153,0.3002147
-0.13505183,-0.06843976,0.3002147
-0.13505183,-0.066407986,0.3002147
-0.13505183,-0.06437622,0.3002147
-0.13505183,-0.062344447,0.3002147
-0.13505183,-0.060312677,0.3002147
-0.13505183,-0.058280904,0.3002147
-0.13505183,-0.056249134,0.3002147
-0.13505183,-0.054217365,0.3002147
-0.13505183,-0.05218559,0.3002147
-0.13505183,-0.05015382,0.3002147
-0.13505183,-0.048122052,0.3002147
-0.13505183,-0.04609028,0.3002147
-0.13505183,-0.04405851,0.3002147
-0.13505183,-0.04202674,0.3002147
-0.13505183,-0.03999497,0.3002147
-0.13505183,-0.037963197,0.3002147
-0.13505183,-0.035931427,0.3002147
-0.13505183,-0.033899657,0.3002147
-0.13505183,-0.031867884,0.3002147
-0.13505183,-0.029836114,0.3002147
-0.13505183,-0.027804343,0.3002147
-0.13505183,-0.025772573,0.3002147
-0.13505183,-0.023740802,0.3002147
-0.13505183,-0.021709032,0.3002147
-0.13505183,-0.01967726,0.3002147
-0.13505183,-0.01764549,0.3002147
-0.13505183,-0.015613719,0.3002147
-0.13505183,-0.013581948,0.3002147
-0.13505183,-0.011550178,0.3002147
-0.13505183,-0.009518407,0.3002147
-0.13505183,-0.0074866363,0.3002147
-0.13505183,-0.0054548653,0.3002147
-0.13505183,-0.0034230947,0.3002147
-0.13505183,-0.001391324,0.3002147
-0.13505183,6.404468E-4,0.3002147
-0.13505183,0.0026722176,0.3002147
-0.13505183,0.0047039883,0.3002147
-0.13505183,0.006735759,0.3002147
-0.13505183,0.008767529,0.3002147
-0.13505183,0.010799301,0.3002147
-0.13505183,0.012831071,0.3002147
-0.13505183,0.014862842,0.3002147
-0.13505183,0.016894612,0.3002147
-0.13505183,0.018926384,0.3002147
-0.13505183,0.020958154,0.3002147
-0.13505183,0.022989925,0.3002147
-0.13505183,0.025021696,0.3002147
-0.13505183,0.027053466,0.3002147
-0.13505183,0.029085238,0.3002147
-0.13505183,0.031117009,0.3002147
-0.13505183,0.03314878,0.3002147
-0.13505183,0.03518055,0.3002147
-0.13505183,0.03721232,0.3002147
-0.13505183,0.03924409,0.3002147
-0.13505183,0.041275863,0.3002147
-0.13505183,0.043307632,0.3002147
-0.13505183,0.0453394,0.3002147
-0.13505183,0.047371175,0.3002147
-0.13505183,0.049402945,0.3002147
-0.13505183,0.051434714,0.3002147
-0.13505183,0.053466488,0.3002147
-0.13505183,0.055498257,0.3002147
-0.13505183,0.057530027,0.3002147
-0.13505183,0.0595618,0.3002147
-0.13505183,0.06159357,0.3002147
-0.13505183,0.06362534,0.3002147
-0.13505183,0.06565711,0.3002147
-0.13505183,0.06768888,0.3002147
-0.13505183,0.069720656,0.3002147
-0.13505183,0.07175242,0.3002147
-0.13505183,0.073784195,0.3002147
-0.13505183,0.07581597,0.3002147
-0.13505183,0.077847734,0.3002147
-0.13505183,0.07987951,0.3002147
-0.13505183,0.08191127,0.3002147
-0.13505183,0.08394305,0.3002147
-0.13505183,0.08597482,0.3002147
-0.13505183,0.088006586,0.3002147
-0.13505183,0.09003836,0.3002147
-0.13505183,0.09207013,0.3002147
-0.13505183,0.0941019,0.3002147
-0.13505183,0.09613367,0.3002147
-0.13505183,0.098165445,0.3002147
-0.13505183,0.10019721,0.3002147
-0.13505183,0.102228984,0.3002147
-0.13505183,0.10426076,0.3002147
-0.13505183,0.10629252,0.3002147
-0.13505183,0.1083243,0.3002147
-0.13505183,0.11035607,0.3002147
-0.13505183,0.112387836,0.3002147
-0.13505183,0.11441961,0.3002147
-0.13505183,0.11645138,0.3002147
-0.13505183,0.11848315,0.3002147
-0.1330309,-0.12329757,0.3002147
-0.1330309,-0.1212658,0.3002147
-0.1330309,-0.119234025,0.3002147
-0.1330309,-0.11720226,0.3002147
-0.1330309,-0.115170486,0.3002147
-0.1330309,-0.11313871,0.3002147
-0.1330309,-0.11110695,0.3002147
-0.1330309,-0.109075174,0.3002147
-0.1330309,-0.1070434,0.3002147
-0.1330309,-0.105011635,0.3002147
-0.1330309,-0.10297986,0.3002147
-0.1330309,-0.10094809,0.3002147
-0.1330309,-0.09891632,0.3002147
-0.1330309,-0.09688455,0.3002147
-0.1330309,-0.094852775,0.3002147
-0.1330309,-0.09282101,0.3002147
-0.1330309,-0.090789236,0.3002147
-0.1330309,-0.08875746,0.3002147
-0.1330309,-0.0867257,0.3002147
-0.1330309,-0.08469392,0.3002147
-0.1330309,-0.08266216,0.3002147
-0.1330309,-0.080630384,0.3002147
-0.1330309,-0.07859861,0.3002147
-0.1330309,-0.076566845,0.3002147
-0.1330309,-0.07453507,0.3002147
-0.1330309,-0.0725033,0.3002147
-0.1330309,-0.07047153,0.3002147
-0.1330309,-0.06843976,0.3002147
-0.1330309,-0.066407986,0.3002147
-0.1330309,-0.06437622,0.3002147
-0.1330309,-0.062344447,0.3002147
-0.1330309,-0.060312677,0.3002147
-0.1330309,-0.058280904,0.3002147
-0.1330309,-0.056249134,0.3002147
-0.1330309,-0.054217365,0.3002147
-0.1330309,-0.05218559,0.3002147
-0.1330309,-0.05015382,0.3002147
-0.1330309,-0.048122052,0.3002147
-0.1330309,-0.04609028,0.3002147
-0.1330309,-0.04405851,0.3002147
-0.1330309,-0.04202674,0.3002147
-0.1330309,-0.03999497,0.3002147
-0.1330309,-0.037963197,0.3002147
-0.1330309,-0.035931427,0.3002147
-0.1330309,-0.033899657,0.3002147
-0.1330309,-0.031867884,0.3002147
-0.1330309,-0.029836114,0.3002147
-0.1330309,-0.027804343,0.3002147
-0.1330309,-0.025772573,0.3002147
-0.1330309,-0.023740802,0.3002147
-0.1330309,-0.021709032,0.3002147
-0.1330309,-0.01967726,0.3002147
-0.1330309,-0.01764549,0.3002147
-0.1330309,-0.015613719,0.3002147
-0.1330309,-0.013581948,0.3002147
-0.1330309,-0.011550178,0.3002147
-0.1330309,-0.009518407,0.3002147
-0.1330309,-0.0074866363,0.3002147
-0.1330309,-0.0054548653,0.3002147
-0.1330309,-0.0034230947,0.3002147
-0.1330309,-0.001391324,0.3002147
-0.1330309,6.404468E-4,0.3002147
-0.1330309,0.0026722176,0.3002147
-0.1330309,0.0047039883,0.3002147
-0.1330309,0.006735759,0.3002147
-0.1330309,0.008767529,0.3002147
-0.1330309,0.010799301,0.3002147
-0.1330309,0.012831071,0.3002147
-0.1330309,0.014862842,0.3002147
-0.1330309,0.016894612,0.3002147
-0.1330309,0.018926384,0.3002147
-0.1330309,0.020958154,0.3002147
-0.1330309,0.022989925,0.3002147
-0.1330309,0.025021696,0.3002147
-0.1330309,0.027053466,0.3002147
-0.1330309,0.029085238,0.3002147
-0.1330309,0.031117009,0.3002147
-0.1330309,0.03314878,0.3002147
-0.1330309,0.03518055,0.3002147
-0.1330309,0.03721232,0.3002147
-0.1330309,0.03924409,0.3002147
-0.1330309,0.041275863,0.3002147
-0.1330309,0.043307632,0.3002147
-0.1330309,0.0453394,0.3002147
-0.1330309,0.047371175,0.3002147
-0.1330309,0.049402945,0.3002147
-0.1330309,0.051434714,0.3002147
-0.1330309,0.053466488,0.3002147
-0.1330309,0.055498257,0.3002147
-0.1330309,0.057530027,0.3002147
-0.1330309,0.0595618,0.3002147
-0.1330309,0.06159357,0.3002147
-0.1330309,0.06362534,0.3002147
-0.1330309,0.06565711,0.3002147
-0.1330309,0.06768888,0.3002147
-0.1330309,0.069720656,0.3002147
-0.1330309,0.07175242,0.3002147
-0.1330309,0.073784195,0.3002147
-0.1330309,0.07581597,0.3002147
-0.1330309,0.077847734,0.3002147
-0.1330309,0.07987951,0.3002147
-0.1330309,0.08191127,0.3002147
-0.1330309,0.08394305,0.3002147
-0.1330309,0.08597482,0.3002147
-0.1330309,0.088006586,0.3002147
-0.1330309,0.09003836,0.3002147
-0.1330309,0.09207013,0.3002147
-0.1330309,0.0941019,0.3002147
-0.1330309,0.09613367,0.3002147
-0.1330309,0.098165445,0.3002147
-0.1330309,0.10019721,0.3002147
-0.1330309,0.102228984,0.3002147
-0.1330309,0.10426076,0.3002147
-0.1330309,0.10629252,0.3002147
-0.1330309,0.1083243,0.3002147
-0.1330309,0.11035607,0.3002147
-0.1330309,0.112387836,0.3002147
-0.1330309,0.11441961,0.3002147
-0.1330309,0.11645138,0.3002147
-0.1330309,0.11848315,0.3002147
-0.13101,-0.12329757,0.3002147
-0.13101,-0.1212658,0.3002147
-0.13101,-0.119234025,0.3002147
-0.13101,-0.11720226,0.3002147
-0.13101,-0.115170486,0.3002147
-0.13101,-0.11313871,0.3002147
-0.13101,-0.11110695,0.3002147
-0.13101,-0.109075174,0.3002147
-0.13101,-0.1070434,0.3002147
-0.13101,-0.105011635,0.3002147
-0.13101,-0.10297986,0.3002147
-0.13101,-0.10094809,0.3002147
-0.13101,-0.09891632,0.3002147
-0.13101,-0.09688455,0.3002147
-0.13101,-0.094852775,0.3002147
-0.13101,-0.09282101,0.3002147
-0.13101,-0.090789236,0.3002147
-0.13101,-0.08875746,0.3002147
-0.13101,-0.0867257,0.3002147
-0.13101,-0.08469392,0.3002147
-0.13101,-0.08266216,0.3002147
-0.13101,-0.080630384,0.3002147
-0.13101,-0.07859861,0.3002147
-0.13101,-0.076566845,0.3002147
-0.13101,-0.07453507,0.3002147
-0.13101,-0.0725033,0.3002147
-0.13101,-0.07047153,0.3002147
-0.13101,-0.06843976,0.3002147
-0.13101,-0.066407986,0.3002147
-0.13101,-0.06437622,0.3002147
-0.13101,-0.062344447,0.3002147
-0.13101,-0.060312677,0.3002147
-0.13101,-0.058280904,0.3002147
-0.13101,-0.056249134,0.3002147
-0.13101,-0.054217365,0.3002147
-0.13101,-0.05218559,0.3002147
-0.13101,-0.05015382,0.3002147
-0.13101,-0.048122052,0.3002147
-0.13101,-0.04609028,0.3002147
-0.13101,-0.04405851,0.3002147
-0.13101,-0.04202674,0.3002147
-0.13101,-0.03999497,0.3002147
-0.13101,-0.037963197,0.3002147
-0.13101,-0.035931427,0.3002147
-0.13101,-0.033899657,0.3002147
-0.13101,-0.031867884,0.3002147
-0.13101,-0.029836114,0.3002147
-0.13101,-0.027804343,0.3002147
-0.13101,-0.025772573,0.3002147
-0.13101,-0.023740802,0.3002147
-0.13101,-0.021709032,0.3002147
-0.13101,-0.01967726,0.3002147
-0.13101,-0.01764549,0.3002147
-0.13101,-0.015613719,0.3002147
-0.13101,-0.013581948,0.3002147
-0.13101,-0.011550178,0.3002147
-0.13101,-0.009518407,0.3002147
-0.13101,-0.0074866363,0.3002147
-0.13101,-0.0054548653,0.3002147
-0.13101,-0.0034230947,0.3002147
-0.13101,-0.001391324,0.3002147
-0.13101,6.404468E-4,0.3002147
-0.13101,0.0026722176,0.3002147
-0.13101,0.0047039883,0.3002147
-0.13101,0.006735759,0.3002147
-0.13101,0.008767529,0.3002147
-0.13101,0.010799301,0.3002147
-0.13101,0.012831071,0.3002147
-0.13101,0.014862842,0.3002147
-0.13101,0.016894612,0.3002147
-0.13101,0.018926384,0.3002147
-0.13101,0.020958154,0.3002147
-0.13101,0.022989925,0.3002147
-0.13101,0.025021696,0.3002147
-0.13101,0.027053466,0.3002147
-0.13101,0.029085238,0.3002147
-0.13101,0.031117009,0.3002147
-0.13101,0.03314878,0.3002147
-0.13101,0.03518055,0.3002147
-0.13101,0.03721232,0.3002147
-0.13101,0.03924409,0.3002147
-0.13101,0.041275863,0.3002147
-0.13101,0.043307632,0.3002147
-0.13101,0.0453394,0.3002147
-0.13101,0.047371175,0.3002147
-0.13101,0.049402945,0.3002147
-0.13101,0.051434714,0.3002147
-0.13101,0.053466488,0.3002147
-0.13101,0.055498257,0.3002147
-0.13101,0.057530027,0.3002147
-0.13101,0.0595618,0.3002147
-0.13101,0.06159357,0.3002147
-0.13101,0.06362534,0.3002147
-0.13101,0.06565711,0.3002147
-0.13101,0.06768888,0.3002147
-0.13101,0.069720656,0.3002147
-0.13101,0.07175242,0.3002147
-0.13101,0.073784195,0.3002147
-0.13101,0.07581597,0.3002147
-0.13101,0.077847734,0.3002147
-0.13101,0.07987951,0.3002147
-0.13101,0.08191127,0.3002147
-0.13101,0.08394305,0.3002147
-0.13101,0.08597482,0.3002147
-0.13101,0.088006586,0.3002147
-0.13101,0.09003836,0.3002147
-0.13101,0.09207013,0.3002147
-0.13101,0.0941019,0.3002147
-0.13101,0.09613367,0.3002147
-0.13101,0.098165445,0.3002147
-0.13101,0.10019721,0.3002147
-0.13101,0.102228984,0.3002147
-0.13101,0.10426076,0.3002147
-0.13101,0.10629252,0.3002147
-0.13101,0.1083243,0.3002147
-0.13101,0.11035607,0.3002147
-0.13101,0.112387836,0.3002147
-0.13101,0.11441961,0.3002147
-0.13101,0.11645138,0.3002147
-0.13101,0.11848315,0.3002147
-0.12898907,-0.12329757,0.3002147
-0.12898907,-0.1212658,0.3002147
-0.12898907,-0.119234025,0.3002147
-0.12898907,-0.11720226,0.3002147
-0.12898907,-0.115170486,0.3002147
-0.12898907,-0.11313871,0.3002147
-0.12898907,-0.11110695,0.3002147
-0.12898907,-0.109075174,0.3002147
-0.12898907,-0.1070434,0.3002147
-0.12898907,-0.105011635,0.3002147
-0.12898907,-0.10297986,0.3002147
-0.12898907,-0.10094809,0.3002147
-0.12898907,-0.09891632,0.3002147
-0.12898907,-0.09688455,0.3002147
-0.12898907,-0.094852775,0.3002147
-0.12898907,-0.09282101,0.3002147
-0.12898907,-0.090789236,0.3002147
-0.12898907,-0.08875746,0.3002147
-0.12898907,-0.0867257,0.3002147
-0.12898907,-0.08469392,0.3002147
-0.12898907,-0.08266216,0.3002147
-0.12898907,-0.080630384,0.3002147
-0.12898907,-0.07859861,0.3002147
-0.12898907,-0.076566845,0.3002147
-0.12898907,-0.07453507,0.3002147
-0.12898907,-0.0725033,0.3002147
-0.12898907,-0.07047153,0.3002147
-0.12898907,-0.06843976,0.3002147
-0.12898907,-0.066407986,0.3002147
-0.12898907,-0.06437622,0.3002147
-0.12898907,-0.062344447,0.3002147
-0.12898907,-0.060312677,0.3002147
-0.12898907,-0.058280904,0.3002147
-0.12898907,-0.056249134,0.3002147
-0.12898907,-0.054217365,0.3002147
-0.12898907,-0.05218559,0.3002147
-0.12898907,-0.05015382,0.3002147
-0.12898907,-0.048122052,0.3002147
-0.12898907,-0.04609028,0.3002147
-0.12898907,-0.04405851,0.3002147
-0.12898907,-0.04202674,0.3002147
-0.12898907,-0.03999497,0.3002147
-0.12898907,-0.037963197,0.3002147
-0.12898907,-0.035931427,0.3002147
-0.12898907,-0.033899657,0.3002147
-0.12898907,-0.031867884,0.3002147
-0.12898907,-0.029836114,0.3002147
-0.12898907,-0.027804343,0.3002147
-0.12898907,-0.025772573,0.3002147
-0.12898907,-0.023740802,0.3002147
-0.12898907,-0.021709032,0.3002147
-0.12898907,-0.01967726,0.3002147
-0.12898907,-0.01764549,0.3002147
-0.12898907,-0.015613719,0.3002147
-0.12898907,-0.013581948,0.3002147
-0.12898907,-0.011550178,0.3002147
-0.12898907,-0.009518407,0.3002147
-0.12898907,-0.0074866363,0.3002147
-0.12898907,-0.0054548653,0.3002147
-0.12898907,-0.0034230947,0.3002147
-0.12898907,-0.001391324,0.3002147
-0.12898907,6.404468E-4,0.3002147
-0.12898907,0.0026722176,0.3002147
-0.12898907,0.0047039883,0.3002147
-0.12898907,0.006735759,0.3002147
-0.12898907,0.008767529,0.3002147
-0.12898907,0.010799301,0.3002147
-0.12898907,0.012831071,0.3002147
-0.12898907,0.014862842,0.3002147
-0.12898907,0.016894612,0.3002147
-0.12898907,0.018926384,0.3002147
-0.12898907,0.020958154,0.3002147
-0.12898907,0.022989925,0.3002147
-0.12898907,0.025021696,0.3002147
-0.12898907,0.027053466,0.3002147
-0.12898907,0.029085238,0.3002147
-0.12898907,0.031117009,0.3002147
-0.12898907,0.03314878,0.3002147
-0.12898907,0.03518055,0.3002147
-0.12898907,0.03721232,0.3002147
-0.12898907,0.03924409,0.3002147
-0.12898907,0.041275863,0.3002147
-0.12898907,0.043307632,0.3002147
-0.12898907,0.0453394,0.3002147
-0.12898907,0.047371175,0.3002147
-0.12898907,0.049402945,0.3002147
-0.12898907,0.051434714,0.3002147
-0.12898907,0.053466488,0.3002147
-0.12898907,0.055498257,0.3002147
-0.12898907,0.057530027,0.3002147
-0.12898907,0.0595618,0.3002147
-0.12898907,0.06159357,0.3002147
-0.12898907,0.06362534,0.3002147
-0.12898907,0.06565711,0.3002147
-0.12898907,0.06768888,0.3002147
-0.12898907,0.069720656,0.3002147
-0.12898907,0.07175242,0.3002147
-0.12898907,0.073784195,0.3002147
-0.12898907,0.07581597,0.3002147
-0.12898907,0.077847734,0.3002147
-0.12898907,0.07987951,0.3002147
-0.12898907,0.08191127,0.3002147
-0.12898907,0.08394305,0.3002147
-0.12898907,0.08597482,0.3002147
-0.12898907,0.088006586,0.3002147
-0.12898907,0.09003836,0.3002147
-0.12898907,0.09207013,0.3002147
-0.12898907,0.0941019,0.3002147
-0.12898907,0.09613367,0.3002147
-0.12898907,0.098165445,0.3002147
-0.12898907,0.10019721,0.3002147
-0.12898907,0.102228984,0.3002147
-0.12898907,0.10426076,0.3002147
-0.12898907,0.10629252,0.3002147
-0.12898907,0.1083243,0.3002147
-0.12898907,0.11035607,0.3002147
-0.12898907,0.112387836,0.3002147
-0.12898907,0.11441961,0.3002147
-0.12898907,0.11645138,0.3002147
-0.12898907,0.11848315,0.3002147
-0.12696816,-0.12329757,0.3002147
-0.12696816,-0.1212658,0.3002147
-0.12696816,-0.119234025,0.3002147
-0.12696816,-0.11720226,0.3002147
-0.12696816,-0.115170486,0.3002147
-0.12696816,-0.11313871,0.3002147
-0.12696816,-0.11110695,0.3002147
-0.12696816,-0.109075174,0.3002147
-0.12696816,-0.1070434,0.3002147
-0.12696816,-0.105011635,0.3002147
-0.12696816,-0.10297986,0.3002147
-0.12696816,-0.10094809,0.3002147
-0.12696816,-0.09891632,0.3002147
-0.12696816,-0.09688455,0.3002147
-0.12696816,-0.094852775,0.3002147
-0.12696816,-0.09282101,0.3002147
-0.12696816,-0.090789236,0.3002147
-0.12696816,-0.08875746,0.3002147
-0.12696816,-0.0867257,0.3002147
-0.12696816,-0.08469392,0.3002147
-0.12696816,-0.08266216,0.3002147
-0.12696816,-0.080630384,0.3002147
-0.12696816,-0.07859861,0.3002147
-0.12696816,-0.076566845,0.3002147
-0.12696816,-0.07453507,0.3002147
-0.12696816,-0.0725033,0.3002147
-0.12696816,-0.07047153,0.3002147
-0.12696816,-0.06843976,0.3002147
-0.12696816,-0.066407986,0.3002147
-0.12696816,-0.06437622,0.3002147
-0.12696816,-0.062344447,0.3002147
-0.12696816,-0.060312677,0.3002147
-0.12696816,-0.058280904,0.3002147
-0.12696816,-0.056249134,0.3002147
-0.12696816,-0.054217365,0.3002147
-0.12696816,-0.05218559,0.3002147
-0.12696816,-0.05015382,0.3002147
-0.12696816,-0.048122052,0.3002147
-0.12696816,-0.04609028,0.3002147
-0.12696816,-0.04405851,0.3002147
-0.12696816,-0.04202674,0.3002147
-0.12696816,-0.03999497,0.3002147
-0.12696816,-0.037963197,0.3002147
-0.12696816,-0.035931427,0.3002147
-0.12696816,-0.033899657,0.3002147
-0.12696816,-0.031867884,0.3002147
-0.12696816,-0.029836114,0.3002147
-0.12696816,-0.027804343,0.3002147
-0.12696816,-0.025772573,0.3002147
-0.12696816,-0.023740802,0.3002147
-0.12696816,-0.021709032,0.3002147
-0.12696816,-0.01967726,0.3002147
-0.12696816,-0.01764549,0.3002147
-0.12696816,-0.015613719,0.3002147
-0.12696816,-0.013581948,0.3002147
-0.12696816,-0.011550178,0.3002147
-0.12696816,-0.009518407,0.3002147
-0.12696816,-0.0074866363,0.3002147
-0.12696816,-0.0054548653,0.3002147
-0.12696816,-0.0034230947,0.3002147
-0.12696816,-0.001391324,0.3002147
-0.12696816,6.404468E-4,0.3002147
-0.12696816,0.0026722176,0.3002147
-0.12696816,0.0047039883,0.3002147
-0.12696816,0.006735759,0.3002147
-0.12696816,0.008767529,0.3002147
-0.12696816,0.010799301,0.3002147
-0.12696816,0.012831071,0.3002147
-0.12696816,0.014862842,0.3002147
-0.12696816,0.016894612,0.3002147
-0.12696816,0.018926384,0.3002147
-0.12696816,0.020958154,0.3002147
-0.12696816,0.022989925,0.3002147
-0.12696816,0.025021696,0.3002147
-0.12696816,0.027053466,0.3002147
-0.12696816,0.029085238,0.3002147
-0.12696816,0.031117009,0.3002147
-0.12696816,0.03314878,0.3002147
-0.12696816,0.03518055,0.3002147
-0.12696816,0.03721232,0.3002147
-0.12696816,0.03924409,0.3002147
-0.12696816,0.041275863,0.3002147
-0.12696816,0.043307632,0.3002147
-0.12696816,0.0453394,0.3002147
-0.12696816,0.047371175,0.3002147
-0.12696816,0.049402945,0.3002147
-0.12696816,0.051434714,0.3002147
-0.12696816,0.053466488,0.3002147
-0.12696816,0.055498257,0.3002147
-0.12696816,0.057530027,0.3002147
-0.12696816,0.0595618,0.3002147
-0.12696816,0.06159357,0.3002147
-0.12696816,0.06362534,0.3002147
-0.12696816,0.06565711,0.3002147
-0.12696816,0.06768888,0.3002147
-0.12696816,0.069720656,0.3002147
-0.12696816,0.07175242,0.3002147
-0.12696816,0.073784195,0.3002147
-0.12696816,0.07581597,0.3002147
-0.12696816,0.077847734,0.3002147
-0.12696816,0.07987951,0.3002147
-0.12696816,0.08191127,0.3002147
-0.12696816,0.08394305,0.3002147
-0.12696816,0.08597482,0.3002147
-0.12696816,0.088006586,0.3002147
-0.12696816,0.09003836,0.3002147
-0.12696816,0.09207013,0.3002147
-0.12696816,0.0941019,0.3002147
-0.12696816,0.09613367,0.3002147
-0.12696816,0.098165445,0.3002147
-0.12696816,0.10019721,0.3002147
-0.12696816,0.102228984,0.3002147
-0.12696816,0.10426076,0.3002147
-0.12696816,0.10629252,0.3002147
-0.12696816,0.1083243,0.3002147
-0.12696816,0.11035607,0.3002147
-0.12696816,0.112387836,0.3002147
-0.12696816,0.11441961,0.3002147
-0.12696816,0.11645138,0.3002147
-0.12696816,0.11848315,0.3002147
-0.124947235,-0.12329757,0.3002147
-0.124947235,-0.1212658,0.3002147
-0.124947235,-0.119234025,0.3002147
-0.124947235,-0.11720226,0.3002147
-0.124947235,-0.115170486,0.3002147
-0.124947235,-0.11313871,0.3002147
-0.124947235,-0.11110695,0.3002147
-0.124947235,-0.109075174,0.3002147
-0.124947235,-0.1070434,0.3002147
-0.124947235,-0.105011635,0.3002147
-0.124947235,-0.10297986,0.3002147
-0.124947235,-0.10094809,0.3002147
-0.124947235,-0.09891632,0.3002147
-0.124947235,-0.09688455,0.3002147
-0.124947235,-0.094852775,0.3002147
-0.124947235,-0.09282101,0.3002147
-0.124947235,-0.090789236,0.3002147
-0.124947235,-0.08875746,0.3002147
-0.124947235,-0.0867257,0.3002147
-0.124947235,-0.08469392,0.3002147
-0.124947235,-0.08266216,0.3002147
-0.124947235,-0.080630384,0.3002147
-0.124947235,-0.07859861,0.3002147
-0.124947235,-0.076566845,0.3002147
-0.124947235,-0.07453507,0.3002147
-0.124947235,-0.0725033,0.3002147
-0.124947235,-0.07047153,0.3002147
-0.124947235,-0.06843976,0.3002147
-0.124947235,-0.066407986,0.3002147
-0.124947235,-0.06437622,0.3002147
-0.124947235,-0.062344447,0.3002147
-0.124947235,-0.060312677,0.3002147
-0.124947235,-0.058280904,0.3002147
-0.124947235,-0.056249134,0.3002147
-0.124947235,-0.054217365,0.3002147
-0.124947235,-0.05218559,0.3002147
-0.124947235,-0.05015382,0.3002147
-0.124947235,-0.048122052,0.3002147
-0.124947235,-0.04609028,0.3002147
-0.124947235,-0.04405851,0.3002147
-0.124947235,-0.04202674,0.3002147
-0.124947235,-0.03999497,0.3002147
-0.124947235,-0.037963197,0.3002147
-0.124947235,-0.035931427,0.3002147
-0.124947235,-0.033899657,0.3002147
-0.124947235,-0.031867884,0.3002147
-0.124947235,-0.029836114,0.3002147
-0.124947235,-0.027804343,0.3002147
-0.124947235,-0.025772573,0.3002147
-0.124947235,-0.023740802,0.3002147
-0.124947235,-0.021709032,0.3002147
-0.124947235,-0.01967726,0.3002147
-0.124947235,-0.01764549,0.3002147
-0.124947235,-0.015613719,0.3002147
-0.124947235,-0.013581948,0.3002147
-0.124947235,-0.011550178,0.3002147
-0.124947235,-0.009518407,0.3002147
-0.124947235,-0.0074866363,0.3002147
-0.124947235,-0.0054548653,0.3002147
-0.124947235,-0.0034230947,0.3002147
-0.124947235,-0.001391324,0.3002147
-0.124947235,6.404468E-4,0.3002147
-0.124947235,0.0026722176,0.3002147
-0.124947235,0.0047039883,0.3002147
-0.124947235,0.006735759,0.3002147
-0.124947235,0.008767529,0.3002147
-0.124947235,0.010799301,0.3002147
-0.124947235,0.012831071,0.3002147
-0.124947235,0.014862842,0.3002147
-0.124947235,0.016894612,0.3002147
-0.124947235,0.018926384,0.3002147
-0.124947235,0.020958154,0.3002147
-0.124947235,0.022989925,0.3002147
-0.124947235,0.025021696,0.3002147
-0.124947235,0.027053466,0.3002147
-0.124947235,0.029085238,0.3002147
-0.124947235,0.031117009,0.3002147
-0.124947235,0.03314878,0.3002147
-0.124947235,0.03518055,0.3002147
-0.124947235,0.03721232,0.3002147
-0.124947235,0.03924409,0.3002147
-0.124947235,0.041275863,0.3002147
-0.124947235,0.043307632,0.3002147
-0.124947235,0.0453394,0.3002147
-0.124947235,0.047371175,0.3002147
-0.124947235,0.049402945,0.3002147
-0.124947235,0.051434714,0.3002147
-0.124947235,0.053466488,0.3002147
-0.124947235,0.055498257,0.3002147
-0.124947235,0.057530027,0.3002147
-0.124947235,0.0595618,0.3002147
-0.124947235,0.06159357,0.3002147
-0.124947235,0.06362534,0.3002147
-0.124947235,0.06565711,0.3002147
-0.124947235,0.06768888,0.3002147
-0.124947235,0.069720656,0.3002147
-0.124947235,0.07175242,0.3002147
-0.124947235,0.073784195,0.3002147
-0.124947235,0.07581597,0.3002147
-0.124947235,0.077847734,0.3002147
-0.124947235,0.07987951,0.3002147
-0.124947235,0.08191127,0.3002147
-0.124947235,0.08394305,0.3002147
-0.124947235,0.08597482,0.3002147
-0.124947235,0.088006586,0.3002147
-0.124947235,0.09003836,0.3002147
-0.124947235,0.09207013,0.3002147
-0.124947235,0.0941019,0.3002147
-0.124947235,0.09613367,0.3002147
-0.124947235,0.098165445,0.3002147
-0.124947235,0.10019721,0.3002147
-0.124947235,0.102228984,0.3002147
-0.124947235,0.10426076,0.3002147
